partID; gender; age; dB; csPerm; switchPerm; trial; csThisTime; block; cs1; cs2; us; color; pattern; colorFreq; parallelCode; contRating; conRatingRT
112; f; 39; 98; 2; 1; 42; 2; 1; 2; 1; 0; green; diamonds; 15; 65; 52.0; 2.484299200004898
112; f; 39; 98; 2; 1; 43; 1; 1; 1; 2; 1; green; dots; 12; 12; 52.0; 1.7693203000235371
112; f; 39; 98; 2; 1; 44; 3; 1; 3; 4; 0; red; dots; 15; 78; 54.0; 2.3596627000370063
112; f; 39; 98; 2; 1; 45; 4; 1; 4; 3; 0; red; diamonds; 15; 87; 21.0; 2.3430412000161596
112; f; 39; 98; 2; 1; 46; 1; 1; 1; 2; 1; green; dots; 15; 56; 74.0; 2.0847480000229552
112; f; 39; 98; 2; 1; 47; 2; 1; 2; 1; 0; green; diamonds; 15; 65; 14.0; 4.360343799984548
112; f; 39; 98; 2; 1; 48; 3; 1; 3; 4; 0; red; dots; 12; 34; 11.0; 1.7353799999691546
112; f; 39; 98; 2; 1; 49; 3; 1; 3; 4; 0; red; dots; 12; 34; 21.0; 1.377408700005617
112; f; 39; 98; 2; 1; 50; 4; 1; 4; 3; 0; red; diamonds; 12; 43; 21.0; 1.5832325000083074
112; f; 39; 98; 2; 1; 51; 4; 1; 4; 3; 0; red; diamonds; 12; 43; 21.0; 1.4159225999610499
112; f; 39; 98; 2; 1; 52; 1; 1; 1; 2; 0; green; dots; 15; 56; 17.0; 1.38303620001534
112; f; 39; 98; 2; 1; 53; 1; 1; 1; 2; 1; green; dots; 12; 12; 59.0; 1.274608600011561
112; f; 39; 98; 2; 1; 54; 1; 1; 1; 2; 1; green; dots; 15; 56; 62.0; 0.892340200021863
112; f; 39; 98; 2; 1; 55; 4; 1; 4; 3; 1; red; diamonds; 15; 87; 19.0; 1.0260000000125729
112; f; 39; 98; 2; 1; 56; 3; 1; 3; 4; 1; red; dots; 12; 34; 30.0; 1.4168035000329837
112; f; 39; 98; 2; 1; 57; 2; 1; 2; 1; 0; green; diamonds; 15; 65; 48.0; 2.027764600003138
112; f; 39; 98; 2; 1; 58; 4; 1; 4; 3; 0; red; diamonds; 12; 43; 15.0; 1.3178535000188276
112; f; 39; 98; 2; 1; 59; 2; 1; 2; 1; 1; green; diamonds; 15; 65; 61.0; 0.6912593999877572
112; f; 39; 98; 2; 1; 60; 3; 1; 3; 4; 0; red; dots; 15; 78; 12.0; 1.5596890000160784
112; f; 39; 98; 2; 1; 61; 2; 1; 2; 1; 0; green; diamonds; 12; 21; 41.0; 1.0752358000027016
112; f; 39; 98; 2; 1; 62; 4; 1; 4; 3; 0; red; diamonds; 12; 43; 9.0; 1.2167258000117727
112; f; 39; 98; 2; 1; 63; 3; 1; 3; 4; 1; red; dots; 12; 34; 54.0; 1.0251172999851406
112; f; 39; 98; 2; 1; 64; 2; 1; 2; 1; 0; green; diamonds; 12; 21; 28.0; 1.891263900033664
112; f; 39; 98; 2; 1; 65; 1; 1; 1; 2; 1; green; dots; 15; 56; 90.0; 0.8024697999935597
112; f; 39; 98; 2; 1; 66; 2; 1; 2; 1; 0; green; diamonds; 12; 21; 19.0; 1.035250399960205
112; f; 39; 98; 2; 1; 67; 3; 1; 3; 4; 0; red; dots; 15; 78; 13.0; 1.267202399962116
112; f; 39; 98; 2; 1; 68; 1; 1; 1; 2; 0; green; dots; 15; 56; 34.0; 1.7502245000214316
112; f; 39; 98; 2; 1; 69; 3; 1; 3; 4; 0; red; dots; 12; 34; 14.0; 1.5506573999882676
112; f; 39; 98; 2; 1; 70; 1; 1; 1; 2; 1; green; dots; 12; 12; 69.0; 1.0412821999634616
112; f; 39; 98; 2; 1; 71; 4; 1; 4; 3; 0; red; diamonds; 12; 43; 11.0; 1.2938902999740094
112; f; 39; 98; 2; 1; 72; 2; 1; 2; 1; 0; green; diamonds; 15; 65; 56.0; 1.5585288999718614
112; f; 39; 98; 2; 1; 73; 1; 1; 1; 2; 1; green; dots; 12; 12; 98.0; 1.3854488000506535
112; f; 39; 98; 2; 1; 74; 4; 1; 4; 3; 0; red; diamonds; 15; 87; 6.0; 1.1251693000085652
112; f; 39; 98; 2; 1; 75; 4; 1; 4; 3; 1; red; diamonds; 15; 87; 24.0; 0.7915894000325352
112; f; 39; 98; 2; 1; 76; 1; 1; 1; 2; 1; green; dots; 15; 56; 96.0; 1.4374376999912784
112; f; 39; 98; 2; 1; 77; 4; 1; 4; 3; 0; red; diamonds; 15; 87; 27.0; 1.2928681000485085
112; f; 39; 98; 2; 1; 78; 3; 1; 3; 4; 0; red; dots; 15; 78; 14.0; 1.260473100002855
112; f; 39; 98; 2; 1; 79; 2; 1; 2; 1; 1; green; diamonds; 12; 21; 72.0; 1.7011082000099123
112; f; 39; 98; 2; 1; 80; 3; 1; 3; 4; 0; red; dots; 15; 78; 57.0; 1.3079728999873623
112; f; 39; 98; 2; 1; 81; 3; 2; 4; 3; 0; red; diamonds; 15; 187; 36.0; 1.5510681999730878
112; f; 39; 98; 2; 1; 82; 4; 2; 3; 4; 1; red; dots; 15; 178; 71.0; 1.0012785999570042
112; f; 39; 98; 2; 1; 83; 3; 2; 4; 3; 0; red; diamonds; 15; 187; 25.0; 1.0839767000288703
112; f; 39; 98; 2; 1; 84; 3; 2; 4; 3; 0; red; diamonds; 12; 143; 20.0; 1.3426168000441976
112; f; 39; 98; 2; 1; 85; 1; 2; 2; 1; 1; green; diamonds; 15; 165; 66.0; 0.7093882000190206
112; f; 39; 98; 2; 1; 86; 3; 2; 4; 3; 0; red; diamonds; 12; 143; 20.0; 0.9593087999965064
112; f; 39; 98; 2; 1; 87; 4; 2; 3; 4; 0; red; dots; 12; 134; 10.0; 1.0519115999923088
112; f; 39; 98; 2; 1; 88; 1; 2; 2; 1; 0; green; diamonds; 15; 165; 51.0; 1.4242674999986775
112; f; 39; 98; 2; 1; 89; 4; 2; 3; 4; 0; red; dots; 12; 134; 39.0; 1.3173350999713875
112; f; 39; 98; 2; 1; 90; 2; 2; 1; 2; 1; green; dots; 12; 112; 97.0; 0.7918250999646261
112; f; 39; 98; 2; 1; 91; 1; 2; 2; 1; 1; green; diamonds; 15; 165; 73.0; 1.0186337000341155
112; f; 39; 98; 2; 1; 92; 1; 2; 2; 1; 1; green; diamonds; 15; 165; 84.0; 0.9261423000134528
112; f; 39; 98; 2; 1; 93; 4; 2; 3; 4; 0; red; dots; 12; 134; 19.0; 1.0350875000003725
112; f; 39; 98; 2; 1; 94; 4; 2; 3; 4; 0; red; dots; 15; 178; 26.0; 1.085164399992209
112; f; 39; 98; 2; 1; 95; 2; 2; 1; 2; 0; green; dots; 15; 156; 91.0; 3.966402099991683
112; f; 39; 98; 2; 1; 96; 2; 2; 1; 2; 0; green; dots; 12; 112; 61.0; 1.5670742000220343
112; f; 39; 98; 2; 1; 97; 2; 2; 1; 2; 0; green; dots; 15; 156; 58.0; 1.224594600033015
112; f; 39; 98; 2; 1; 98; 3; 2; 4; 3; 1; red; diamonds; 15; 187; 47.0; 0.8928579000057653
112; f; 39; 98; 2; 1; 99; 1; 2; 2; 1; 1; green; diamonds; 12; 121; 49.0; 0.9514564999844879
112; f; 39; 98; 2; 1; 100; 2; 2; 1; 2; 0; green; dots; 15; 156; 56.0; 1.5088962000445463
112; f; 39; 98; 2; 1; 101; 2; 2; 1; 2; 0; green; dots; 12; 112; 61.0; 1.3586506000137888
112; f; 39; 98; 2; 1; 102; 3; 2; 4; 3; 0; red; diamonds; 12; 143; 34.0; 1.3340305000310764
112; f; 39; 98; 2; 1; 103; 2; 2; 1; 2; 0; green; dots; 15; 156; 52.0; 1.9675048000062816
112; f; 39; 98; 2; 1; 104; 2; 2; 1; 2; 1; green; dots; 15; 156; 73.0; 1.1352604000130668
112; f; 39; 98; 2; 1; 105; 3; 2; 4; 3; 0; red; diamonds; 12; 143; 41.0; 1.2083400000119582
112; f; 39; 98; 2; 1; 106; 4; 2; 3; 4; 0; red; dots; 12; 134; 32.0; 1.0997479000361636
112; f; 39; 98; 2; 1; 107; 1; 2; 2; 1; 1; green; diamonds; 15; 165; 76.0; 1.9263993999920785
112; f; 39; 98; 2; 1; 108; 3; 2; 4; 3; 1; red; diamonds; 12; 143; 70.0; 0.9094190999749117
112; f; 39; 98; 2; 1; 109; 1; 2; 2; 1; 1; green; diamonds; 12; 121; 74.0; 0.8330395999946631
112; f; 39; 98; 2; 1; 110; 4; 2; 3; 4; 0; red; dots; 12; 134; 34.0; 1.2241473000030965
112; f; 39; 98; 2; 1; 111; 3; 2; 4; 3; 0; red; diamonds; 15; 187; 34.0; 1.207680799998343
112; f; 39; 98; 2; 1; 112; 2; 2; 1; 2; 0; green; dots; 15; 156; 61.0; 1.4673322000307962
112; f; 39; 98; 2; 1; 113; 2; 2; 1; 2; 0; green; dots; 12; 112; 61.0; 1.217273499991279
112; f; 39; 98; 2; 1; 114; 4; 2; 3; 4; 0; red; dots; 12; 134; 34.0; 1.0664136999985203
112; f; 39; 98; 2; 1; 115; 3; 2; 4; 3; 0; red; diamonds; 15; 187; 37.0; 0.9507328000036068
112; f; 39; 98; 2; 1; 116; 1; 2; 2; 1; 1; green; diamonds; 12; 121; 61.0; 0.8761265000212006
112; f; 39; 98; 2; 1; 117; 1; 2; 2; 1; 0; green; diamonds; 12; 121; 61.0; 1.4352129999897443
112; f; 39; 98; 2; 1; 118; 4; 2; 3; 4; 0; red; dots; 12; 134; 33.0; 1.059213100001216
112; f; 39; 98; 2; 1; 119; 1; 2; 2; 1; 1; green; diamonds; 15; 165; 75.0; 0.9594379999907687
112; f; 39; 98; 2; 1; 120; 4; 2; 3; 4; 1; red; dots; 15; 178; 66.0; 1.3359256999683566
112; f; 39; 98; 2; 1; 121; 1; 2; 2; 1; 1; green; diamonds; 12; 121; 76.0; 1.0686990999965928
112; f; 39; 98; 2; 1; 122; 2; 2; 1; 2; 1; green; dots; 12; 112; 75.0; 1.1102988999919035
112; f; 39; 98; 2; 1; 123; 2; 2; 1; 2; 0; green; dots; 15; 156; 74.0; 1.582417700032238
112; f; 39; 98; 2; 1; 124; 4; 2; 3; 4; 0; red; dots; 15; 178; 58.0; 1.3167933999793604
112; f; 39; 98; 2; 1; 125; 3; 2; 4; 3; 0; red; diamonds; 12; 143; 44.0; 1.1841878000414
112; f; 39; 98; 2; 1; 126; 4; 2; 3; 4; 0; red; dots; 15; 178; 36.0; 1.250488999998197
112; f; 39; 98; 2; 1; 127; 1; 2; 2; 1; 0; green; diamonds; 12; 121; 35.0; 1.3256226999801584
112; f; 39; 98; 2; 1; 128; 3; 2; 4; 3; 1; red; diamonds; 12; 143; 83.0; 1.1664791000075638
112; f; 39; 98; 2; 1; 129; 3; 2; 4; 3; 0; red; diamonds; 12; 143; 32.0; 1.249415299971588
112; f; 39; 98; 2; 1; 130; 1; 2; 2; 1; 1; green; diamonds; 12; 121; 71.0; 1.3599195000133477
112; f; 39; 98; 2; 1; 131; 2; 2; 1; 2; 0; green; dots; 12; 112; 50.0; 2.068327200016938
112; f; 39; 98; 2; 1; 132; 4; 2; 3; 4; 0; red; dots; 12; 134; 27.0; 1.193435600027442
112; f; 39; 98; 2; 1; 133; 2; 2; 1; 2; 0; green; dots; 12; 112; 59.0; 2.1440059000160545
112; f; 39; 98; 2; 1; 134; 2; 2; 1; 2; 0; green; dots; 15; 156; 53.0; 1.5176145000150427
112; f; 39; 98; 2; 1; 135; 4; 2; 3; 4; 1; red; dots; 15; 178; 39.0; 0.9998964000260457
112; f; 39; 98; 2; 1; 136; 4; 2; 3; 4; 0; red; dots; 12; 134; 50.0; 1.692941699991934
112; f; 39; 98; 2; 1; 137; 3; 2; 4; 3; 0; red; diamonds; 15; 187; 33.0; 0.9256559999776073
112; f; 39; 98; 2; 1; 138; 1; 2; 2; 1; 1; green; diamonds; 15; 165; 84.0; 0.8167318000341766
112; f; 39; 98; 2; 1; 139; 3; 2; 4; 3; 0; red; diamonds; 15; 187; 40.0; 1.1173355000209995
112; f; 39; 98; 2; 1; 140; 1; 2; 2; 1; 1; green; diamonds; 12; 121; 83.0; 0.8422754000057466
112; f; 39; 98; 2; 1; 141; 4; 2; 3; 4; 0; red; dots; 15; 178; 35.0; 1.1095962000545114
112; f; 39; 98; 2; 1; 142; 3; 2; 4; 3; 1; red; diamonds; 15; 187; 84.0; 0.7351485000108369
112; f; 39; 98; 2; 1; 143; 3; 2; 4; 3; 0; red; diamonds; 12; 143; 31.0; 1.1274301999947056
112; f; 39; 98; 2; 1; 144; 4; 2; 3; 4; 0; red; dots; 15; 178; 25.0; 1.1842190999886952
112; f; 39; 98; 2; 1; 145; 3; 2; 4; 3; 0; red; diamonds; 12; 143; 22.0; 1.060470400028862
112; f; 39; 98; 2; 1; 146; 2; 2; 1; 2; 1; green; dots; 15; 156; 76.0; 0.8114012000150979
112; f; 39; 98; 2; 1; 147; 3; 2; 4; 3; 0; red; diamonds; 15; 187; 20.0; 1.20853740000166
112; f; 39; 98; 2; 1; 148; 3; 2; 4; 3; 0; red; diamonds; 15; 187; 18.0; 1.1828691000118852
112; f; 39; 98; 2; 1; 149; 2; 2; 1; 2; 0; green; dots; 15; 156; 72.0; 1.1325724000344053
112; f; 39; 98; 2; 1; 150; 2; 2; 1; 2; 0; green; dots; 12; 112; 58.0; 1.1592415000195615
112; f; 39; 98; 2; 1; 151; 4; 2; 3; 4; 0; red; dots; 15; 178; 26.0; 1.0504980999976397
112; f; 39; 98; 2; 1; 152; 1; 2; 2; 1; 1; green; diamonds; 15; 165; 18.0; 0.8841215000138618
112; f; 39; 98; 2; 1; 153; 1; 2; 2; 1; 0; green; diamonds; 15; 165; 19.0; 1.7279082000022754
112; f; 39; 98; 2; 1; 154; 1; 2; 2; 1; 1; green; diamonds; 12; 121; 51.0; 0.6760354000143707
112; f; 39; 98; 2; 1; 155; 1; 2; 2; 1; 1; green; diamonds; 12; 121; 64.0; 0.9184303999645635
112; f; 39; 98; 2; 1; 156; 2; 2; 1; 2; 0; green; dots; 12; 112; 39.0; 1.7853812000248581
112; f; 39; 98; 2; 1; 157; 1; 2; 2; 1; 1; green; diamonds; 15; 165; 83.0; 1.109470700030215
112; f; 39; 98; 2; 1; 158; 2; 2; 1; 2; 0; green; dots; 12; 112; 42.0; 1.3590399999520741
112; f; 39; 98; 2; 1; 159; 4; 2; 3; 4; 0; red; dots; 15; 178; 35.0; 1.3183311999891885
112; f; 39; 98; 2; 1; 160; 4; 2; 3; 4; 1; red; dots; 12; 134; 75.0; 1.4593181999516673
