partID; gender; age; dB; csPerm; switchPerm; trial; csThisTime; block; cs1; cs2; us; color; pattern; colorFreq; parallelCode; contRating; conRatingRT
110; f; 20; 95; 2; 0; 0; 4; 0; 4; 2; 0; red; diamonds; 15; 86; 72.0; 7.476189299981343
110; f; 20; 95; 2; 0; 0; 1; 0; 1; 3; 0; green; dots; 12; 13; 34.0; 2.8510148000204936
110; f; 20; 95; 2; 0; 0; 2; 0; 2; 4; 0; green; diamonds; 12; 24; 52.0; 1.691910599998664
110; f; 20; 95; 2; 0; 0; 3; 0; 3; 1; 0; red; dots; 15; 75; 67.0; 2.0005433000042103
110; f; 20; 95; 2; 0; 1; 1; 1; 1; 3; 0; green; dots; 15; 57; 30.0; 3.6111527000030037
110; f; 20; 95; 2; 0; 2; 4; 1; 4; 2; 0; red; diamonds; 12; 42; 76.0; 2.1012722000014037
110; f; 20; 95; 2; 0; 3; 2; 1; 2; 4; 0; green; diamonds; 12; 24; 40.0; 2.225436999986414
110; f; 20; 95; 2; 0; 4; 2; 1; 2; 4; 0; green; diamonds; 15; 68; 52.0; 1.5861284999991767
110; f; 20; 95; 2; 0; 5; 1; 1; 1; 3; 1; green; dots; 15; 57; 48.0; 4.97588110002107
110; f; 20; 95; 2; 0; 6; 3; 1; 3; 1; 0; red; dots; 12; 31; 49.0; 1.3514486000058241
110; f; 20; 95; 2; 0; 7; 1; 1; 1; 3; 1; green; dots; 12; 13; 70.0; 1.6755019999982323
110; f; 20; 95; 2; 0; 8; 2; 1; 2; 4; 0; green; diamonds; 15; 68; 38.0; 2.8589441000076476
110; f; 20; 95; 2; 0; 9; 3; 1; 3; 1; 0; red; dots; 15; 75; 47.0; 1.774401000002399
110; f; 20; 95; 2; 0; 10; 4; 1; 4; 2; 1; red; diamonds; 15; 86; 69.0; 3.033945400005905
110; f; 20; 95; 2; 0; 11; 4; 1; 4; 2; 0; red; diamonds; 12; 42; 69.0; 4.008647300011944
110; f; 20; 95; 2; 0; 12; 1; 1; 1; 3; 1; green; dots; 15; 57; 80.0; 1.6087450000050012
110; f; 20; 95; 2; 0; 13; 2; 1; 2; 4; 1; green; diamonds; 12; 24; 53.0; 2.2354682000004686
110; f; 20; 95; 2; 0; 14; 2; 1; 2; 4; 0; green; diamonds; 12; 24; 50.0; 2.193347399996128
